cpu_avg_user,cpu_avg_sys,cpu_avg_busy,cpu_avg_wait,cpu_avg_idle,cpu_avg_waste,cpu_max_user,cpu_max_sys,cpu_max_busy,cpu_max_wait,cpu_max_idle,cpu_max_waste,cpu_frac_busy,io_iget,io_bread,io_bwrite,io_lread,io_lwrite,io_phread,io_phwrite,io_wcancel,io_dirblk,disk_avg_active,disk_max_active,disk_frac_active,disk_avg_read,disk_avg_write,disk_avg_total,disk_max_read,disk_max_write,disk_max_total,disk_frac_busy,net_avg_read,net_avg_write,net_avg_total,net_max_read,net_max_write,net_max_total,mem_swap,mem_fault,mem_tlbflush,syscall_total,class
0.1435,0.4314,0.575,0.2402,0.09919,0.3394,0.1756,0.5014,0.6509,0.2832,0.1247,0.4067,0,694300,454100,2953000,6246000,0,129000,234000,335.4,0.1024,0.4297,0,4.239,3.419,7.658,18.05,15.6,33.65,0,24.72,9.961,34.68,88.02,71.48,143,0,480.7,0.1333,2402,8.517,0
0.07293,0.3678,0.4408,0.4673,0.0615,0.5288,0.09397,0.4862,0.5485,0.5692,0.07963,0.6483,0,1821000,595900,4525000,13140000,0,0,321700,287.4,0.1403,0.6051,0.08333,4.725,3.947,8.672,23.62,19.57,34.25,0,18.33,2.854,21.19,100,12.82,103.4,0,336.1,0.1333,2626,4,1
0.08772,0.3281,0.4158,0.1099,0.1876,0.2975,0.2048,0.5859,0.6591,0.184,0.3128,0.4969,0,641000,324800,1951000,4536000,0,116100,111900,209.5,0.05507,0.2203,0,2.168,1.99,4.158,9.25,7.5,16.75,0,539.2,6.582,545.8,1919,59.77,1922,0.3333,295,0.1333,1625,3.383,0
0.004979,0.03406,0.03904,0.4322,0.5167,0.949,0.009667,0.0645,0.07167,0.4509,0.5474,0.9983,0,148700,385100,555000,1057000,0,0,750.9,15.9,0.06891,0.3817,0,2.3,3.45,5.75,13.73,19.85,33.58,0,13.11,3.237,16.35,42.27,12.05,50.3,0,9.233,0.1333,361.5,0.1833,1
0.005706,0.04058,0.04629,0.3435,0.5808,0.9242,0.01498,0.0645,0.07948,0.3722,0.6209,0.9931,0,138300,342300,511000,872800,0,0,887.5,15.55,0.06098,0.3325,0,2.083,2.947,5.031,12.28,16.9,29.18,0,61.43,6.818,68.24,460.8,40.05,461.6,0.08333,11.93,0.1333,493.4,0.2833,1
0.007954,0.02094,0.0289,0.009079,0.9583,0.9674,0.02432,0.04867,0.05983,0.009517,0.9807,0.9895,0,22730,20460,110200,381400,0,0,20870,6.167,0.002474,0.02918,0,0.03611,0.125,0.1611,0.3833,1.5,1.883,0,10.47,3.901,14.37,46.03,19.15,65.18,0,25.08,0.1333,356.2,0.55,1
0.02522,0.09929,0.1245,0.3575,0.4868,0.8442,0.09297,0.2145,0.2449,0.4123,0.5715,0.9838,0,277000,656700,1748000,2204000,0,0,887.5,76.85,0.08331,0.4241,0,1.96,5.269,7.229,10.83,35.27,37.22,0,41.18,17.78,58.96,194.3,149.4,212.8,0,17.28,0.5333,543.1,0.1833,0
0.01885,0.376,0.3949,0.4094,0.1116,0.521,0.03967,0.4963,0.536,0.5224,0.1395,0.6619,0,894800,762000,3366000,1374000,0,907800,1024,78.53,0.1286,0.5477,0.08333,2.633,7.562,10.2,8.917,37.27,45.97,0.1667,83.42,26,109.4,616.6,191.7,678.9,0.08333,13.8,0.1333,2103,0.7833,0
0.01552,0.1962,0.2117,0.5466,0.1862,0.7328,0.01837,0.34,0.3545,0.6485,0.2213,0.867,0,462700,858500,2125000,1745000,0,626200,955.7,41.12,0.1244,0.6422,0.1667,2.164,7.774,9.938,10.43,46.3,56.73,0.1667,65.97,24.21,90.18,454.7,147.4,470,0.08333,13.4,0.1333,1224,0.3667,1
0.00431,0.0395,0.04381,0.396,0.5442,0.9402,0.01233,0.1028,0.1151,0.4196,0.5748,0.9904,0,144300,342300,529700,829700,0,0,750.9,16.3,0.06607,0.3703,0,2.238,3.347,5.585,13.33,19.5,32.83,0,27.01,7.39,34.4,159,36.63,169.4,0,9.25,0.1333,488.6,0.1833,1
0.00475,0.03775,0.0425,0.4987,0.445,0.9437,0.013,0.09067,0.1037,0.5196,0.473,0.9917,0,120700,465900,622700,1086000,0,0,750.9,19.23,0.07972,0.4356,0,2.689,3.958,6.647,15.88,22.45,38.33,0,16.66,3.332,20,91.4,16.82,96.62,0,9.25,0.1333,367.5,0.1833,1
0.004917,0.04102,0.04594,0.3373,0.6053,0.9425,0.008667,0.07865,0.08715,0.3517,0.6363,0.9879,0,122700,387800,545700,1106000,0,0,750.9,16.68,0.0623,0.3393,0,1.696,3.497,5.193,10.52,19.22,29.73,0,13.91,7.758,21.67,42.58,35.78,78.28,0,9.233,0.1333,488.1,0.1833,1
0.001979,0.01466,0.01664,0,0.9801,0.9801,0.006333,0.0255,0.02683,0,0.995,0.995,0,3004,5564,25480,18640,0,0,750.9,3.933,0.0006125,0.00735,0,0,0.05278,0.05278,0,0.6333,0.6333,0,10.2,3.276,13.48,33.93,12.35,34.67,0,9.217,0.1333,255,0.1833,1
0.157,0.4511,0.608,0.2046,0.1602,0.3648,0.1996,0.5375,0.6746,0.2297,0.1798,0.4095,0,500500,456000,2363000,5352000,0,207500,225600,446.2,0.08315,0.356,0,2.961,3.153,6.114,14.97,13.68,28.65,0,23.88,10.07,33.95,99.82,99.82,199.6,0,647.1,0.1333,2616,7.95,0
0.01273,0.2215,0.2343,0.5331,0.1586,0.6917,0.01887,0.3778,0.396,0.6576,0.1911,0.8487,0,185200,928500,1800000,1879000,0,899600,750.9,36.37,0.1158,0.5881,0.1667,2.051,7.046,9.097,11.22,40.82,52.03,0.1667,86.06,31.11,117.2,635,187.4,647.2,0.08333,11.65,0.1333,1290,0.2,0
0.1656,0.3983,0.5639,0.3043,0.09024,0.3945,0.1924,0.5343,0.7268,0.3623,0.1075,0.4631,0.125,3363000,467200,4759000,4154000,0,0,123900,338.5,0.1518,0.6471,0.08333,8.208,3.797,12.01,60.5,16.13,60.52,0.08333,18.99,4.782,23.77,97,22.78,100.8,0,486.1,0.1333,2918,5,0
0.2266,0.4039,0.6305,0.1934,0.1447,0.3381,0.2811,0.4419,0.6647,0.2237,0.1718,0.3955,0,2328000,773200,3418000,6180000,0,0,114800,437,0.115,0.3403,0,5.097,3.271,8.368,31.85,12.6,31.88,0,16.84,2.704,19.54,89.78,11.5,92.38,0,656.9,0.1333,2736,6.167,0
0.004335,0.03171,0.03605,0.4073,0.5392,0.9466,0.009667,0.07532,0.08498,0.4269,0.5641,0.991,0,138300,391100,542300,1038000,0,0,750.9,15.27,0.06726,0.3762,0,2.251,3.329,5.581,13.52,19.75,33.27,0,48.61,3.189,51.8,370.6,14.72,371.2,0,9.217,0.1333,325.7,0.1833,1
0.1107,0.6707,0.7814,0.1654,0.006056,0.1714,0.1236,0.7456,0.8445,0.2077,0.00935,0.2144,0.875,950300,1344000,3991000,4128000,0,19130,226600,513,0.1571,0.5767,0.1667,5.49,4.978,10.47,25.85,17.23,43.08,0.1667,23.26,4.425,27.68,154.2,24.28,158.8,0,638.1,0.1333,2569,9.917,0
0.05524,0.05169,0.1069,0.4331,0.4174,0.8504,0.159,0.08067,0.2026,0.4898,0.4712,0.961,0,196100,360700,927900,761400,0,40980,750.9,61.95,0.07143,0.3864,0,2.636,3.076,5.713,15.48,17.23,32.72,0,19.9,4.682,24.58,115,29.82,118.7,0,9.217,0.1333,502.3,0.1833,1
0.004731,0.03337,0.0381,0.3184,0.6336,0.952,0.01018,0.07717,0.08735,0.3299,0.6584,0.9883,0,118800,400600,544600,1165000,0,0,1024,17,0.05893,0.3002,0,1.647,3.199,4.846,9.217,17.5,26.72,0,12.52,3.16,15.68,38.43,15.18,53.62,0,21.28,0.1333,383.6,0.75,1
0.02017,0.06207,0.08224,0.7561,0.133,0.8891,0.07132,0.2146,0.2859,0.8106,0.1675,0.9781,0,2301000,307300,2547000,738000,0,0,750.9,17.7,0.1238,0.7187,0.08333,4.889,2.856,7.744,31.82,17.02,31.98,0,29.39,4.536,33.93,208.9,26.43,216.8,0,17.48,21.6,841.4,0.1833,1
0.003688,0.03157,0.03526,0.4274,0.5272,0.9546,0.0075,0.06735,0.07485,0.4459,0.5522,0.9917,0,149700,389900,568500,1039000,0,0,750.9,15.38,0.07153,0.3979,0,2.424,3.529,5.953,14.28,20.8,35.08,0,9.651,3.369,13.02,37.28,13.18,50.47,0,9.233,0.1333,324.9,0.1833,1
0.05393,0.06726,0.1212,0.2825,0.5666,0.8491,0.1542,0.1028,0.2487,0.326,0.6599,0.9858,0,244500,595200,962300,3439000,0,0,2526,43.45,0.07106,0.3018,0,1.642,4.019,5.661,9.183,18.5,24.82,0,51.01,11.41,62.42,374.3,61.85,380.2,0,18.85,1.333,521.1,0.1833,1
0.006104,0.04037,0.04648,0.3089,0.6334,0.9423,0.0105,0.075,0.08483,0.3244,0.6575,0.982,0,139900,398700,545300,1253000,0,0,750.9,21.93,0.05967,0.321,0,1.408,3.608,5.017,8.417,20.55,28.97,0,13.32,6.194,19.51,42.3,35.8,75.17,0,9.217,0.1333,495.1,0.1833,1
0.006106,0.04259,0.04869,0.3323,0.6072,0.9396,0.01018,0.07852,0.0887,0.3479,0.6279,0.9731,0,113500,408100,539100,1162000,0,0,750.9,15.82,0.06236,0.3397,0,1.693,3.394,5.087,9.983,19.8,29.68,0,14.25,7.369,21.62,45.77,40.42,86.18,0,9.383,0.1333,531.1,0.1833,1
0.05124,0.1822,0.2334,0.5721,0.1685,0.7406,0.08677,0.2289,0.3157,0.637,0.1961,0.8332,0,1268000,333300,1863000,789900,0,1023000,887.5,13.07,0.0917,0.3371,0,4.372,2.867,7.239,27.02,16.17,27.47,0,51.05,35.08,86.13,395.9,395.9,791.8,0.08333,12.95,0.1333,1713,0.2167,1
0.005458,0.03664,0.0421,0.3748,0.5722,0.9469,0.011,0.07067,0.08167,0.3887,0.5993,0.988,0,138500,434600,575500,1163000,0,0,955.7,19.75,0.06751,0.3722,0,1.994,3.681,5.675,11.42,22.03,33.45,0,12.87,3.199,16.07,41,14.32,52.05,0,20.38,0.1333,396.2,0.7167,1
0.01539,0.06242,0.07781,0.7234,0.1771,0.9005,0.09487,0.2556,0.3505,0.7787,0.2155,0.9941,0,2718000,331500,2955000,824800,0,0,750.9,13.05,0.1161,0.3542,0,5.754,2.983,8.738,26.97,18.08,28.7,0,18.9,2.779,21.68,122.4,11,127.7,0,10.6,0.1333,910.1,0.2,1
0.005131,0.03751,0.04264,0.3302,0.6093,0.9395,0.01282,0.0715,0.08432,0.3463,0.6405,0.9824,0,134800,344600,502700,953300,0,0,768,14.27,0.0608,0.3358,0,1.899,3.139,5.038,11.45,18.27,29.72,0,33.98,5.329,39.31,214.2,31.35,216.3,0,9.467,0.1333,466.1,0.2,1
0.06978,0.3838,0.4536,0.09317,0.1841,0.2773,0.1076,0.6143,0.7077,0.153,0.2698,0.4228,0.125,148800,361100,1558000,4770000,0,307.2,125200,286.3,0.05581,0.2267,0,1.351,2.507,3.858,7.033,10.32,17.35,0,595.5,2.26,597.8,2237,9.067,2240,0.3333,387.2,0.1333,1686,4.633,0
0.002417,0.01568,0.0181,0.001562,0.9761,0.9776,0.006833,0.04765,0.05315,0.001667,0.9921,0.9936,0,6007,10020,29250,28260,0,0,750.9,4.7,0.001318,0.01582,0,0.006944,0.1,0.1069,0.08333,1.2,1.283,0,10.67,4.154,14.83,40.07,20.38,43.72,0,11.15,0.1333,242.3,0.2167,1
0.05414,0.06449,0.1186,0.6672,0.1607,0.8279,0.2123,0.1632,0.2601,0.7833,0.2019,0.9851,0,338700,379200,1632000,957300,0,20770,750.9,97.87,0.1024,0.5928,0.1667,5.115,3.424,8.539,31.05,20.12,51.17,0.1667,23.42,4.396,27.81,164.7,23.52,168.9,0,9.267,0.1333,531.5,0.1833,1
0.05559,0.07174,0.1273,0.7242,0.09402,0.8183,0.1587,0.1156,0.2132,0.8399,0.1261,0.966,0,388000,325000,1860000,882700,0,27850,955.7,100.1,0.1112,0.645,0.1667,5.844,3.049,8.893,34.67,18.1,52.77,0.1667,21.94,5.062,27,137.9,27.73,141.9,0,20.38,0.1333,556.4,0.7167,0
0.05133,0.05358,0.1049,0.4014,0.4452,0.8466,0.232,0.07015,0.2898,0.4592,0.5155,0.9746,0,186400,320200,926100,843300,0,12560,750.9,49.67,0.06436,0.3455,0,3.539,2.682,6.221,20.93,14.97,35.9,0,21.27,4.408,25.68,128.6,15.1,132.7,0,9.217,0.1333,494.2,0.1833,1
0.003979,0.03862,0.0426,0.3465,0.5928,0.9393,0.007667,0.06947,0.07697,0.3597,0.6204,0.9791,0,122800,345000,525400,859800,0,0,750.9,14.08,0.06101,0.3354,0,1.94,3.103,5.043,11.52,17.97,29.15,0,29.86,8.76,38.62,111.4,26.93,120.2,0,9.233,0.1333,366.5,0.1833,1
0.1284,0.6209,0.7494,0.159,0.003792,0.1628,0.1759,0.6641,0.8401,0.2191,0.0075,0.2266,0.75,1474000,772700,6005000,3856000,0,16380,131100,477.9,0.1585,0.6531,0.1667,7.151,4.263,11.41,28.4,18.85,47.12,0.1667,18.03,4.272,22.3,103.9,23.43,107.9,0,519.1,0.1333,2690,8.933,0
0.157,0.5505,0.7075,0.2447,0.009869,0.2545,0.1903,0.5782,0.7479,0.2899,0.0145,0.2987,0.625,779600,951300,3253000,2808000,0,27870,99750,600,0.1592,0.6651,0.1667,6.331,4.931,11.26,33.98,17,50.98,0.1667,18.05,4.218,22.27,99.5,31.3,101.7,0,643.7,0.1333,2374,5.8,0
0.005167,0.0397,0.04487,0.3541,0.5903,0.9444,0.0085,0.06972,0.07538,0.3715,0.6197,0.9912,0,144600,382300,532300,1091000,0,0,750.9,14.75,0.06392,0.337,0,1.846,3.375,5.221,10.5,18.78,29.28,0,13.73,6.76,20.49,43.78,39.23,83.02,0,9.217,0.1333,503.6,0.1833,1
0.01822,0.3679,0.3861,0.3994,0.1312,0.5306,0.025,0.4484,0.4642,0.5008,0.1686,0.6545,0,330400,818700,2613000,1489000,0,945900,887.5,79.85,0.1216,0.5627,0.1667,2.036,7.969,10.01,9.3,39.33,48.63,0.1667,86.13,26.52,112.6,570.8,215.2,616.5,0.1667,26.17,0.1333,2234,0.9,0
0.004042,0.03323,0.03727,0.3761,0.5765,0.9526,0.007333,0.06617,0.07267,0.3894,0.6076,0.9969,0,128600,390000,576000,1078000,0,0,750.9,17.42,0.06644,0.371,0,1.881,3.717,5.597,11.28,21.72,33,0,12.84,3.306,16.14,39.22,13.22,47.73,0,9.317,0.1333,339.6,0.1833,1
0.001917,0.01213,0.01404,0.001667,0.9782,0.9799,0.004333,0.0305,0.03483,0.002,0.9942,0.9962,0,4574,8738,27610,21930,0,0,750.9,3.9,0.001111,0.01167,0,0.009722,0.08194,0.09167,0.05,0.9167,0.9667,0,15.72,2.192,17.91,103.4,8.167,107.2,0,9.233,0.1333,222.8,0.1833,1
0.004104,0.03309,0.0372,0.3453,0.6048,0.9501,0.009,0.06765,0.07415,0.3606,0.6359,0.9965,0,118000,406800,540500,1206000,0,0,750.9,13.45,0.06032,0.3384,0,1.686,3.233,4.919,10.08,19.27,29.35,0,19.8,3.208,23.01,86.73,14.65,92.35,0,9.217,0.1333,345.7,0.1833,1
0.03093,0.1274,0.1583,0.3739,0.4506,0.8246,0.0655,0.187,0.2419,0.408,0.5116,0.9196,0,570600,602000,2309000,7243000,0,0,221100,263.4,0.07874,0.2978,0,2.678,3.16,5.837,9.933,15.8,25.4,0,15.81,8.688,24.5,52.7,42.2,94.9,0,163.9,0.1333,1630,8.183,1
0.006438,0.06555,0.07199,0.7701,0.1346,0.9046,0.01165,0.1058,0.1124,0.8127,0.1588,0.9716,0,223300,777900,1267000,1615000,0,0,887.5,31.72,0.1345,0.7897,0.1667,4.24,7.45,11.69,25.22,45.23,70.35,0.1667,16.51,3.253,19.77,95.2,17.17,100.4,0,9.417,0.1333,336,0.2,1
0.04893,0.04478,0.09371,0.3392,0.5223,0.8615,0.1559,0.07385,0.2057,0.3895,0.6023,0.9918,0,150500,356300,736900,895800,0,12050,750.9,40.38,0.0607,0.3268,0,2.125,2.96,5.085,12.42,17,29.38,0,20.91,3.76,24.67,129.9,16.12,134.6,0,9.217,0.1333,439.1,0.1833,1
0.004917,0.04298,0.04789,0.436,0.504,0.9399,0.01083,0.07633,0.08717,0.4557,0.5316,0.9841,0,158200,359400,551400,923500,0,0,750.9,19.23,0.06977,0.3971,0,2.479,3.376,5.856,14.87,20.23,35.1,0,14.61,6.883,21.49,47.73,39.67,87.4,0,14.87,0.1333,513.5,0.7333,1
0.03422,0.0767,0.1109,0.289,0.5765,0.8655,0.2156,0.1868,0.4024,0.3195,0.64,0.9582,0,211300,594200,1369000,2601000,0,0,1161,67.72,0.07459,0.3919,0,1.51,4.829,6.339,8.283,31.38,33.5,0,31.63,8.297,39.93,192.1,39.78,197.8,0,27.12,0.6667,584.1,0.7167,1
0.1305,0.7234,0.8538,0.09322,0.008256,0.1015,0.1495,0.7486,0.8896,0.1247,0.01148,0.1362,1,910800,1247000,4773000,3773000,0,28910,224600,594,0.1471,0.4468,0,4.614,5.874,10.49,18.58,15.77,34.35,0,18.21,4.124,22.33,98.78,30.27,101.7,0,693.3,0.1333,2490,9.4,0
0.005683,0.03379,0.03947,0.3513,0.5977,0.949,0.01348,0.07482,0.0883,0.3693,0.6259,0.9952,0,119700,377300,524500,820900,0,0,750.9,15.98,0.05856,0.3048,0,1.799,3.022,4.821,10.65,16.27,26.58,0,18.25,5.524,23.77,71.8,21.07,85.78,0,11.2,0.1333,390.2,0.2667,1
0.1175,0.456,0.5735,0.257,0.1312,0.3882,0.1474,0.5639,0.7015,0.3079,0.1664,0.4578,0.125,3943000,411100,5385000,3741000,0,0,149300,371.5,0.1218,0.5309,0.08333,6.767,2.679,9.446,39.77,11.18,39.92,0,19.77,4.64,24.41,93.73,19.73,97.97,0,492.2,0.1333,3087,5.45,0
0.004604,0.03333,0.03793,0.3986,0.5522,0.9509,0.007833,0.054,0.06017,0.4153,0.5799,0.9952,0,126200,405900,543700,1133000,0,0,2048,15.7,0.06706,0.3723,0,2.031,3.532,5.562,11.97,20.67,32.63,0,13.87,4.174,18.05,39.55,18.9,58.45,0,13.6,0.1333,364.5,0.3333,1
0.06727,0.06429,0.1316,0.3473,0.4978,0.8451,0.2425,0.097,0.312,0.3943,0.5699,0.9642,0,284400,773000,985400,2067000,0,0,1434,34.9,0.07591,0.349,0,2.143,3.767,5.91,11.97,18.93,30.7,0,33,9.881,42.88,185.6,53.18,193.2,0,22.07,2.4,526.9,0.2,0
0.002187,0.01339,0.01558,0.01236,0.9684,0.9808,0.004167,0.021,0.02383,0.01332,0.976,0.9882,0,13380,18980,59290,56660,0,0,955.7,7.2,0.003235,0.02815,0,0.07083,0.1917,0.2625,0.8333,1.433,2.267,0,10.81,2.136,12.95,41.77,7.95,42.35,0,20.45,0.1333,249.1,0.7167,1
0.05415,0.0674,0.1215,0.6284,0.199,0.8274,0.273,0.1295,0.3453,0.7325,0.2443,0.9739,0,336000,389800,1737000,928100,0,21300,750.9,96.53,0.09636,0.5437,0.1667,4.858,3.119,7.978,28.92,18.28,46.87,0.1667,22.75,5.403,28.15,150.1,31.15,152.6,0,9.217,0.1333,525.7,0.1833,0
0.005373,0.04561,0.05098,0.3574,0.5804,0.9378,0.01882,0.1463,0.1651,0.3794,0.6057,0.9851,0,139700,350800,672800,9900000,0,0,750.9,19.85,0.06421,0.3483,0,1.918,3.413,5.331,10.7,20.22,30.73,0,12.02,3.976,15.99,38.02,19.43,56.63,0,14.22,0.1333,669.7,0.4333,1
0.01687,0.2231,0.24,0.5561,0.1448,0.701,0.02567,0.3822,0.4009,0.6653,0.1799,0.8451,0,677600,765000,2339000,1402000,0,650200,1365,53,0.1274,0.6349,0.1667,3.103,7.035,10.14,15.08,38.93,54.02,0.1667,66.57,26.32,92.89,480.2,162.7,484.5,0.08333,29.03,0.1333,1658,0.7667,0
0.08244,0.07581,0.1583,0.2826,0.5347,0.8173,0.3454,0.1085,0.4527,0.3385,0.6429,0.9814,0,176200,615600,1011000,6803000,0,0,4028,41.37,0.06701,0.2993,0,1.821,3.471,5.292,10.52,15.52,26.03,0,33,9.662,42.66,193.1,39.8,198.9,0,20.32,3.6,664,0.2,1
0.107,0.5735,0.6805,0.2201,0.002375,0.2225,0.1396,0.7106,0.8162,0.325,0.003167,0.3271,0.5,1857000,587100,6878000,5383000,0,15290,148600,433.3,0.1681,0.6809,0.1667,8.189,3.946,12.13,30.8,16.9,47.07,0.1667,20.14,5.34,25.48,106.3,26.92,110.6,0,424,0.1333,2635,7.433,0
0.1384,0.4465,0.5849,0.1534,0.2259,0.3793,0.2055,0.625,0.8305,0.1973,0.2922,0.4882,0.25,3679000,810900,5419000,8500000,0,0,150100,359.5,0.1137,0.2792,0,6.129,3.064,9.193,32.18,11.78,32.18,0,16.36,2.757,19.12,92.28,9.983,94.85,0,531.6,0.1333,2996,5.4,0
0.004292,0.03535,0.03964,0.3849,0.562,0.9469,0.009,0.05917,0.06683,0.4002,0.5793,0.9795,0,128400,468500,785500,1167000,0,0,750.9,16.67,0.0678,0.361,0,1.924,3.672,5.596,11.4,20.62,31.55,0,19.11,3.293,22.41,119.5,13.9,127.1,0,20.45,0.1333,337.6,0.1833,1
0.005127,0.03905,0.04418,0.3834,0.562,0.9454,0.011,0.07083,0.08183,0.3982,0.5953,0.9936,0,145000,377100,525700,1011000,0,0,750.9,17.45,0.06674,0.3613,0,2.101,3.362,5.464,12.75,19.18,31.2,0,12.83,6.064,18.89,41.95,38.4,80.35,0,9.217,0.1333,474,0.1833,1
0.02471,0.1981,0.2228,0.5536,0.1805,0.7341,0.06163,0.2273,0.2791,0.6058,0.2074,0.8132,0,552300,901000,2950000,2061000,0,222400,1331,109.6,0.1456,0.6205,0.1667,3.593,8.108,11.7,10.02,44.83,54.85,0.1667,37.19,13.03,50.22,176.9,83.65,195.8,0,69.47,0.1333,1582,2.133,0
0.005833,0.03579,0.04163,0.4197,0.5267,0.9464,0.02117,0.1025,0.1237,0.4392,0.5562,0.9954,0,128200,487200,617700,1336000,0,0,750.9,16.07,0.07229,0.3879,0,2.153,3.851,6.004,13.17,22.18,34.37,0,13.96,4.086,18.05,50.65,23.88,74.53,0,9.233,0.1333,369.9,0.1833,1
0.004792,0.03271,0.03751,0.4006,0.5478,0.9484,0.01283,0.08268,0.09552,0.4152,0.5718,0.9871,0,134900,439200,567000,1226000,0,0,750.9,15.47,0.06626,0.359,0,2.132,3.337,5.469,12.8,19.57,31.72,0,20.15,3.364,23.51,89.18,16.52,96.72,0,9.217,0.1333,327,0.1833,1
0.06295,0.07094,0.1339,0.5433,0.2721,0.8154,0.1409,0.09247,0.2164,0.6227,0.3118,0.9331,0,308900,451800,1134000,820200,0,101000,750.9,83.33,0.09487,0.5479,0.08333,3.825,4.142,7.967,23.22,24.67,47.88,0.1667,24.16,6.579,30.74,125.2,57.25,129.3,0,9.233,0.1333,741.8,0.1833,1
0.1186,0.4577,0.5763,0.2883,0.04452,0.3328,0.1544,0.6579,0.7521,0.3714,0.05818,0.424,0.125,644000,471500,5144000,4740000,0,66630,148400,471.1,0.1216,0.4857,0,5.399,3.908,9.307,23.52,15.53,39.05,0,19.83,6.458,26.29,93.5,45.1,97.52,0,404.7,0.1333,2191,8.083,0
0.005979,0.04012,0.0461,0.431,0.5093,0.9402,0.01817,0.09533,0.1135,0.4501,0.5304,0.9778,0,152700,452000,636900,1302000,0,0,1024,18.72,0.07266,0.402,0,2.326,3.633,5.96,13.22,21.7,34.85,0,17.68,3.593,21.27,101.2,17.55,105.9,0,21.28,0.1333,421.4,0.75,1
0.06495,0.3158,0.3807,0.4869,0.09769,0.5846,0.08765,0.4269,0.4936,0.6707,0.1391,0.8098,0,1147000,1065000,6165000,1841000,0,442300,129600,467.7,0.1562,0.4951,0,7.212,4.525,11.74,25.97,15.53,41.5,0.08333,34,19.36,53.36,210.1,210.1,420.2,0.08333,112.2,0.1333,2165,3.95,0
0.1789,0.5412,0.72,0.2039,0.04656,0.2504,0.2013,0.5936,0.7715,0.2448,0.05855,0.3033,0.75,611100,461100,3021000,1828000,0,212500,122600,592.4,0.1015,0.4006,0,4.449,2.76,7.208,24.93,8.433,31.13,0,24.17,10.8,34.96,105.2,105.2,210.4,0,645.6,0.1333,2429,5.85,0
0.08788,0.069,0.1569,0.3437,0.4739,0.8177,0.3751,0.1127,0.4702,0.4026,0.5532,0.9469,0,314900,614500,986000,4177000,0,0,1843,28.03,0.07724,0.3437,0,2.158,4.033,6.192,11.98,18.8,30.78,0,35.88,16.5,52.38,201.6,130.1,208.8,0,19.37,3.333,595.2,0.1833,1
0.1254,0.5542,0.6796,0.2668,0.01177,0.2786,0.1443,0.5906,0.7166,0.3041,0.01533,0.318,0.25,779400,1073000,3223000,2733000,0,32200,96630,613.8,0.1559,0.6214,0.1667,6.258,4.45,10.71,32.78,14.1,46.88,0.1667,23.08,4.892,27.97,144,33.73,146.4,0,628.7,0.1333,2446,5.883,0
0.01531,0.3403,0.3556,0.4464,0.1132,0.5596,0.02063,0.419,0.4335,0.5611,0.1344,0.6955,0,259700,1316000,2527000,3165000,0,864200,750.9,67.62,0.1483,0.6257,0.1667,2.274,9.287,11.56,11.65,40.33,51.98,0.1667,79.91,26.96,106.9,611.2,185.8,673.7,0.08333,9.9,0.1333,1896,0.4833,0
0.004856,0.03921,0.04406,0.3657,0.566,0.9317,0.008667,0.083,0.09152,0.3887,0.5978,0.9792,0,140100,352900,494600,937500,0,0,750.9,14.35,0.06279,0.3357,0,1.946,3.186,5.132,11.5,18.88,29.88,0,45.71,6.983,52.7,284.9,35.65,288.6,0,9.267,0.1333,450,0.1833,1
0.004981,0.04117,0.04615,0.4042,0.5289,0.9331,0.009667,0.07183,0.07985,0.4252,0.5585,0.9836,0,152400,397500,573100,1093000,0,0,1024,20.17,0.07003,0.371,0,2.226,3.585,5.811,12.72,19.53,32.25,0,37.89,5.175,43.06,258.6,34.63,260.2,0,21.28,0.1333,511.4,0.75,1
0.1711,0.3634,0.5345,0.4113,0.01912,0.4304,0.2454,0.3906,0.5915,0.488,0.02268,0.5049,0,870800,1082000,3581000,3421000,0,25700,131100,483.5,0.1541,0.6353,0.1667,6.883,3.942,10.82,35.57,14.2,49.77,0.1667,25.1,4.454,29.56,180.2,29.63,183.2,0,560.3,0.1333,2036,5.367,0
0.1089,0.4912,0.6001,0.3276,0.04211,0.3697,0.1448,0.578,0.6679,0.3773,0.05483,0.4255,0,716800,871700,4171000,4278000,0,32240,107000,665.5,0.1188,0.3828,0,5.551,3.089,8.64,24.13,11.02,27.88,0,17.87,4.136,22.01,95.78,36.12,98.9,0,483.8,0.1333,2513,4.533,0
0.05927,0.1178,0.1771,0.6557,0.1067,0.7624,0.09183,0.2466,0.3108,0.7357,0.1329,0.8687,0,327800,480500,3608000,1253000,0,14200,20870,419.3,0.1118,0.6464,0.1667,4.601,4.831,9.432,26.77,29.28,56.05,0.1667,25.4,4.435,29.83,187.6,23.87,191.4,0,23.67,0.1333,1095,0.4833,0
0.01923,0.3783,0.3975,0.3923,0.1299,0.5222,0.02483,0.448,0.466,0.4918,0.1668,0.6586,0,385000,916700,2584000,1471000,0,952200,955.7,77.77,0.1183,0.5338,0.08333,2.106,7.489,9.594,9.85,36.97,46.82,0.1667,83.26,26.95,110.2,569.5,220.7,631.9,0.1667,26.83,0.1333,2354,0.9333,0
